population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,4710,North Sumatra,2,Female,11,30-34 years,1,Number,1993,402928.28831192706,448807.8702177329,357573.1307418075
1,All Population,44,Population,4710,North Sumatra,1,Male,11,30-34 years,1,Number,1994,384249.60003753734,430549.42373450496,337559.963543531
1,All Population,44,Population,4710,North Sumatra,2,Female,11,30-34 years,1,Number,1994,410846.8992157387,460360.2327509071,360930.25837839313
1,All Population,44,Population,4710,North Sumatra,1,Male,12,35-39 years,1,Number,1990,289001.84082728275,315322.9338399282,262605.63276964
1,All Population,44,Population,4710,North Sumatra,2,Female,12,35-39 years,1,Number,1990,284992.0248561376,310944.32334341237,258842.0848146799
1,All Population,44,Population,4710,North Sumatra,1,Male,12,35-39 years,1,Number,1991,296075.4276496686,324908.2251196142,266557.688819996
1,All Population,44,Population,4710,North Sumatra,2,Female,12,35-39 years,1,Number,1991,296477.01617863117,325269.618053671,266951.34253798594
1,All Population,44,Population,4710,North Sumatra,1,Male,12,35-39 years,1,Number,1992,306391.24299204093,338668.2052979929,273579.88301903656
1,All Population,44,Population,4710,North Sumatra,2,Female,12,35-39 years,1,Number,1992,309755.77630223206,342385.6815863579,276406.4979779513
1,All Population,44,Population,4710,North Sumatra,1,Male,12,35-39 years,1,Number,1993,318796.99781676487,355068.09002156724,283103.6407267887
1,All Population,44,Population,4710,North Sumatra,2,Female,12,35-39 years,1,Number,1993,324081.5826633941,361014.088124313,287616.0189951911
1,All Population,44,Population,4710,North Sumatra,1,Male,12,35-39 years,1,Number,1994,331829.36680669524,371784.35890155984,291514.9931109609
1,All Population,44,Population,4710,North Sumatra,2,Female,12,35-39 years,1,Number,1994,338484.6436589278,379459.1314302522,297235.40324731247
1,All Population,44,Population,4710,North Sumatra,1,Male,13,40-44 years,1,Number,1990,214055.20315307425,233538.1228881831,194421.11116973922
1,All Population,44,Population,4710,North Sumatra,2,Female,13,40-44 years,1,Number,1990,218221.96990371565,238075.4325985178,198096.494619214
1,All Population,44,Population,4710,North Sumatra,1,Male,13,40-44 years,1,Number,1991,227149.8086603296,249167.80594747746,204505.4491572243
1,All Population,44,Population,4710,North Sumatra,2,Female,13,40-44 years,1,Number,1991,228264.29935963845,250294.24965245734,205533.5491688268
1,All Population,44,Population,4710,North Sumatra,1,Male,13,40-44 years,1,Number,1992,241153.39485600378,266651.09978051047,215180.63806977027
1,All Population,44,Population,4710,North Sumatra,2,Female,13,40-44 years,1,Number,1992,239356.60760411803,264770.83243279747,213574.53146118578
1,All Population,44,Population,4710,North Sumatra,1,Male,13,40-44 years,1,Number,1993,253834.2409189605,282740.703884888,225267.1927628555
1,All Population,44,Population,4710,North Sumatra,2,Female,13,40-44 years,1,Number,1993,251076.03269611753,279716.60564542626,222681.76771245568
1,All Population,44,Population,4710,North Sumatra,1,Male,13,40-44 years,1,Number,1994,265228.7061027683,297427.64550257666,232885.43031737444
1,All Population,44,Population,4710,North Sumatra,2,Female,13,40-44 years,1,Number,1994,262677.484993032,294646.8823124905,230441.0468232819
1,All Population,44,Population,4710,North Sumatra,1,Male,14,45-49 years,1,Number,1990,176252.85421841315,192310.61074565974,160010.54467754377
1,All Population,44,Population,4710,North Sumatra,2,Female,14,45-49 years,1,Number,1990,186231.7016525254,203261.31778212744,168988.13424330845
1,All Population,44,Population,4710,North Sumatra,1,Male,14,45-49 years,1,Number,1991,179925.16689432214,197337.95068338796,162016.98794894217
1,All Population,44,Population,4710,North Sumatra,2,Female,14,45-49 years,1,Number,1991,188869.31934066888,207124.22768041416,169953.14516500567
1,All Population,44,Population,4710,North Sumatra,1,Male,14,45-49 years,1,Number,1992,182605.06444551205,202130.84585921027,162872.7708500197
1,All Population,44,Population,4710,North Sumatra,2,Female,14,45-49 years,1,Number,1992,191360.79004704277,211915.0720080735,170482.71685106654
1,All Population,44,Population,4710,North Sumatra,1,Male,14,45-49 years,1,Number,1993,186966.8844382206,208233.3289483434,165862.17188750207
1,All Population,44,Population,4710,North Sumatra,2,Female,14,45-49 years,1,Number,1993,194369.39717555462,216495.51644111148,172350.65093139678
1,All Population,44,Population,4710,North Sumatra,1,Male,14,45-49 years,1,Number,1994,193549.37279436816,217223.11509232636,169775.74970739346
1,All Population,44,Population,4710,North Sumatra,2,Female,14,45-49 years,1,Number,1994,199014.36989034584,223384.6259421629,174292.03597519305
1,All Population,44,Population,4710,North Sumatra,1,Male,15,50-54 years,1,Number,1990,153382.286390324,167401.6410846479,139174.15804481492
1,All Population,44,Population,4710,North Sumatra,2,Female,15,50-54 years,1,Number,1990,161565.8436670033,176373.80669228596,146571.50956680917
1,All Population,44,Population,4710,North Sumatra,1,Male,15,50-54 years,1,Number,1991,154187.6679235329,169105.08869403155,138780.14750994722
1,All Population,44,Population,4710,North Sumatra,2,Female,15,50-54 years,1,Number,1991,163957.24518538534,179687.88371771184,147271.31651697532
1,All Population,44,Population,4710,North Sumatra,1,Male,15,50-54 years,1,Number,1992,155523.84178209363,172144.01830235217,138591.7799802289
1,All Population,44,Population,4710,North Sumatra,2,Female,15,50-54 years,1,Number,1992,165863.59833854588,183806.77255518225,147681.1637814817
1,All Population,44,Population,4710,North Sumatra,1,Male,15,50-54 years,1,Number,1993,156312.6861903086,174082.0689293867,138608.04671751094
1,All Population,44,Population,4710,North Sumatra,2,Female,15,50-54 years,1,Number,1993,167143.21932398627,186251.96068653202,148112.11072761563
1,All Population,44,Population,4710,North Sumatra,1,Male,15,50-54 years,1,Number,1994,156915.25962166872,176123.22819442226,137486.04970324188
1,All Population,44,Population,4710,North Sumatra,2,Female,15,50-54 years,1,Number,1994,168182.75275508597,188808.06924681336,147152.76319366778
1,All Population,44,Population,4710,North Sumatra,1,Male,16,55-59 years,1,Number,1990,120681.94721375208,131731.09229968415,109465.50539588119
1,All Population,44,Population,4710,North Sumatra,2,Female,16,55-59 years,1,Number,1990,128287.614754712,140030.12702932672,116352.13551352559
1,All Population,44,Population,4710,North Sumatra,1,Male,16,55-59 years,1,Number,1991,124199.45452158668,136211.540685659,111578.13708071466
1,All Population,44,Population,4710,North Sumatra,2,Female,16,55-59 years,1,Number,1991,132547.10356346148,145226.13641166963,119144.17340580732
