population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,4709,Aceh,1,Male,30,80-84 years,1,Number,2002,5683.925714199372,6713.902355409493,4711.656868443686
1,All Population,44,Population,4709,Aceh,2,Female,30,80-84 years,1,Number,2002,6678.306129607295,7891.34581478362,5527.29060377189
1,All Population,44,Population,4709,Aceh,1,Male,30,80-84 years,1,Number,2003,5858.683898722042,6871.553894629369,4891.8288815454325
1,All Population,44,Population,4709,Aceh,2,Female,30,80-84 years,1,Number,2003,6844.585838906789,8005.782627646123,5703.659693103295
1,All Population,44,Population,4709,Aceh,1,Male,30,80-84 years,1,Number,2004,5745.422508076018,6673.861057458962,4845.608644504173
1,All Population,44,Population,4709,Aceh,2,Female,30,80-84 years,1,Number,2004,6651.0710984500465,7719.415803043537,5604.0236584438435
1,All Population,44,Population,4709,Aceh,1,Male,30,80-84 years,1,Number,2005,5609.831792367605,6440.697846625671,4831.319809576073
1,All Population,44,Population,4709,Aceh,2,Female,30,80-84 years,1,Number,2005,6490.1355500901545,7445.93844008241,5570.484874888947
1,All Population,44,Population,4709,Aceh,1,Male,31,85-89 years,1,Number,2000,2268.5599601295903,2726.4434331065618,1834.4548518434563
1,All Population,44,Population,4709,Aceh,2,Female,31,85-89 years,1,Number,2000,2754.2710612195197,3302.9851733694823,2227.9877063473573
1,All Population,44,Population,4709,Aceh,1,Male,31,85-89 years,1,Number,2001,2359.310761338128,2795.4229986267715,1949.778670517683
1,All Population,44,Population,4709,Aceh,2,Female,31,85-89 years,1,Number,2001,2873.8470113160397,3403.3921947892445,2368.3598546328826
1,All Population,44,Population,4709,Aceh,1,Male,31,85-89 years,1,Number,2002,2453.324771233596,2897.9064619243163,2032.208974776643
1,All Population,44,Population,4709,Aceh,2,Female,31,85-89 years,1,Number,2002,3001.593161634982,3548.002626278691,2485.06047593356
1,All Population,44,Population,4709,Aceh,1,Male,31,85-89 years,1,Number,2003,2541.1195650404525,2978.3314128684424,2121.31226870179
1,All Population,44,Population,4709,Aceh,2,Female,31,85-89 years,1,Number,2003,3134.3519186579088,3665.3832836021807,2612.2570860023347
1,All Population,44,Population,4709,Aceh,1,Male,31,85-89 years,1,Number,2004,2499.2487893367474,2901.0005889212093,2108.429695464747
1,All Population,44,Population,4709,Aceh,2,Female,31,85-89 years,1,Number,2004,3094.889252148477,3589.0563625044333,2608.8599118142583
1,All Population,44,Population,4709,Aceh,1,Male,31,85-89 years,1,Number,2005,2438.575799879493,2799.035538344143,2101.0652252204623
1,All Population,44,Population,4709,Aceh,2,Female,31,85-89 years,1,Number,2005,3031.6413955188427,3474.8120891215463,2602.1307948922095
1,All Population,44,Population,4709,Aceh,1,Male,32,90-94 years,1,Number,2000,861.1677021790335,1035.8043922914546,696.8684307741937
1,All Population,44,Population,4709,Aceh,2,Female,32,90-94 years,1,Number,2000,1386.982649515714,1663.2169044494985,1121.2965557520813
1,All Population,44,Population,4709,Aceh,1,Male,32,90-94 years,1,Number,2001,893.4252802888109,1059.2465253523742,737.4178943449768
1,All Population,44,Population,4709,Aceh,2,Female,32,90-94 years,1,Number,2001,1431.1086509658442,1694.0905516403054,1179.5815711256253
1,All Population,44,Population,4709,Aceh,1,Male,32,90-94 years,1,Number,2002,940.3015396547061,1110.8244389451727,778.8814812236174
1,All Population,44,Population,4709,Aceh,2,Female,32,90-94 years,1,Number,2002,1482.0065209049094,1751.89087942483,1227.3764604538624
1,All Population,44,Population,4709,Aceh,1,Male,32,90-94 years,1,Number,2003,989.2261418358098,1159.052003330367,825.9829666405072
1,All Population,44,Population,4709,Aceh,2,Female,32,90-94 years,1,Number,2003,1533.0000837049859,1794.2805499966678,1278.086554624083
1,All Population,44,Population,4709,Aceh,1,Male,32,90-94 years,1,Number,2004,990.447180797014,1149.771504766643,835.6039135470501
1,All Population,44,Population,4709,Aceh,2,Female,32,90-94 years,1,Number,2004,1505.7919884073149,1745.0299917591124,1269.3102619769727
1,All Population,44,Population,4709,Aceh,1,Male,32,90-94 years,1,Number,2005,984.1181971151308,1128.993151790418,846.8471878978683
1,All Population,44,Population,4709,Aceh,2,Female,32,90-94 years,1,Number,2005,1478.1627342131894,1694.722323261927,1268.583685274894
1,All Population,44,Population,4709,Aceh,1,Male,34,2-4 years,1,Number,2000,152063.41034507856,182855.7176867318,123581.25635381434
1,All Population,44,Population,4709,Aceh,2,Female,34,2-4 years,1,Number,2000,144815.7346693334,174126.49759419373,117685.9181732015
1,All Population,44,Population,4709,Aceh,1,Male,34,2-4 years,1,Number,2001,153488.1583530219,181693.91213255527,127259.8954817533
1,All Population,44,Population,4709,Aceh,2,Female,34,2-4 years,1,Number,2001,146076.8265082324,172919.51154200712,121121.24171659267
1,All Population,44,Population,4709,Aceh,1,Male,34,2-4 years,1,Number,2002,155146.40442915482,182049.35966075645,129059.16293427926
1,All Population,44,Population,4709,Aceh,2,Female,34,2-4 years,1,Number,2002,147578.22679595815,173169.3011956419,122759.72222884
1,All Population,44,Population,4709,Aceh,1,Male,34,2-4 years,1,Number,2003,157135.31306777635,183366.89328117334,131412.98809531986
1,All Population,44,Population,4709,Aceh,2,Female,34,2-4 years,1,Number,2003,149412.69066367767,174356.3417080498,124954.44551126364
1,All Population,44,Population,4709,Aceh,1,Male,34,2-4 years,1,Number,2004,153338.01878542668,177877.0714190597,129201.40058337043
