population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,metric_id,metric_name,year,val,upper,lower
1,All Population,44,Population,11,Indonesia,1,Male,34,2-4 years,1,Number,2022,6794112.609570676,7342242.569135272,6253710.708261614
1,All Population,44,Population,11,Indonesia,2,Female,34,2-4 years,1,Number,2022,6469503.9003615845,6991445.339235128,5954921.2890347
1,All Population,44,Population,11,Indonesia,1,Male,34,2-4 years,1,Number,2023,6750449.602082409,7332960.318975812,6202817.562510366
1,All Population,44,Population,11,Indonesia,2,Female,34,2-4 years,1,Number,2023,6427159.072889494,6981772.3593855295,5905754.064450551
1,All Population,44,Population,4709,Aceh,1,Male,235,95+ years,1,Number,2018,500.0440270401516,561.8091442484499,443.29350917121786
1,All Population,44,Population,4709,Aceh,2,Female,235,95+ years,1,Number,2018,1212.846896473342,1360.028671973678,1074.2946262978924
1,All Population,44,Population,4709,Aceh,1,Male,235,95+ years,1,Number,2019,514.3854677977267,571.9355952234109,456.63966235875324
1,All Population,44,Population,4709,Aceh,2,Female,235,95+ years,1,Number,2019,1257.4365696523207,1396.3072650641516,1115.7673734198909
1,All Population,44,Population,4709,Aceh,1,Male,235,95+ years,1,Number,2020,523.1971372255748,576.6800202070605,471.5512489397637
1,All Population,44,Population,4709,Aceh,2,Female,235,95+ years,1,Number,2020,1306.8606618787549,1438.8502155973479,1174.432100209489
1,All Population,44,Population,4709,Aceh,1,Male,235,95+ years,1,Number,2021,516.0163382034021,574.5773153586044,458.1101675340736
1,All Population,44,Population,4709,Aceh,2,Female,235,95+ years,1,Number,2021,1360.1497994006918,1514.6999838051279,1206.591112428205
1,All Population,44,Population,4709,Aceh,1,Male,235,95+ years,1,Number,2022,516.6126963249437,578.6961764657949,456.48628025046173
1,All Population,44,Population,4709,Aceh,2,Female,235,95+ years,1,Number,2022,1438.5721091316173,1609.9717087689683,1270.7521291396124
1,All Population,44,Population,4709,Aceh,1,Male,235,95+ years,1,Number,2023,531.3286775450148,600.7212537554507,466.484234467193
1,All Population,44,Population,4709,Aceh,2,Female,235,95+ years,1,Number,2023,1545.5798204062353,1747.1070366633137,1357.5240911973108
1,All Population,44,Population,4709,Aceh,1,Male,238,12-23 months,1,Number,2018,44173.26833461454,49386.4492718166,39211.72627004657
1,All Population,44,Population,4709,Aceh,2,Female,238,12-23 months,1,Number,2018,41899.270604251025,46844.394044186476,37198.34797136962
1,All Population,44,Population,4709,Aceh,1,Male,238,12-23 months,1,Number,2019,44273.37745862952,49133.071976292435,39386.85708383147
1,All Population,44,Population,4709,Aceh,2,Female,238,12-23 months,1,Number,2019,41948.5230166868,46549.775404534936,37318.43478713314
1,All Population,44,Population,4709,Aceh,1,Male,238,12-23 months,1,Number,2020,44346.94183987837,48748.593340023035,40021.86213309483
1,All Population,44,Population,4709,Aceh,2,Female,238,12-23 months,1,Number,2020,41976.36323895866,46144.0687992905,37883.49075065611
1,All Population,44,Population,4709,Aceh,1,Male,238,12-23 months,1,Number,2021,44328.963392143014,49271.29406298392,39370.069486456196
1,All Population,44,Population,4709,Aceh,2,Female,238,12-23 months,1,Number,2021,41924.32107140185,46595.5898113364,37236.78431209055
1,All Population,44,Population,4709,Aceh,1,Male,238,12-23 months,1,Number,2022,44237.27972161382,49395.23815781346,39046.75646695905
1,All Population,44,Population,4709,Aceh,2,Female,238,12-23 months,1,Number,2022,41810.18252420237,46664.83141424455,36902.788989396446
1,All Population,44,Population,4709,Aceh,1,Male,238,12-23 months,1,Number,2023,44113.97534042716,49775.83647566735,38746.01667577352
1,All Population,44,Population,4709,Aceh,2,Female,238,12-23 months,1,Number,2023,41660.20339976768,46984.93345713271,36592.936413539435
1,All Population,44,Population,4710,North Sumatra,1,Male,6,5-9 years,1,Number,2018,596880.5465038415,660132.2133500263,537709.4948523716
1,All Population,44,Population,4710,North Sumatra,2,Female,6,5-9 years,1,Number,2018,597322.1925403067,660741.7345366129,538103.8499809116
1,All Population,44,Population,4710,North Sumatra,1,Male,6,5-9 years,1,Number,2019,564444.55338612,620509.2617722249,508830.81474628334
1,All Population,44,Population,4710,North Sumatra,2,Female,6,5-9 years,1,Number,2019,572747.5107918492,629687.0325654983,516291.9595606284
1,All Population,44,Population,4710,North Sumatra,1,Male,6,5-9 years,1,Number,2020,541573.8405281735,590339.6340621214,494584.20434135234
1,All Population,44,Population,4710,North Sumatra,2,Female,6,5-9 years,1,Number,2020,555258.9383394073,605279.6817126864,507123.6789530876
1,All Population,44,Population,4710,North Sumatra,1,Male,6,5-9 years,1,Number,2021,531888.9489162753,585489.1226008344,477546.47529293416
1,All Population,44,Population,4710,North Sumatra,2,Female,6,5-9 years,1,Number,2021,547920.977658289,603245.8672801411,491925.83118774893
1,All Population,44,Population,4710,North Sumatra,1,Male,6,5-9 years,1,Number,2022,531858.984379368,587732.0109083573,475173.8227637417
1,All Population,44,Population,4710,North Sumatra,2,Female,6,5-9 years,1,Number,2022,548301.6257771625,606038.709052448,490271.0156743382
1,All Population,44,Population,4710,North Sumatra,1,Male,6,5-9 years,1,Number,2023,538594.1739593789,599529.0228032698,480918.0453707495
1,All Population,44,Population,4710,North Sumatra,2,Female,6,5-9 years,1,Number,2023,554184.937798876,616864.6507350828,494906.64856135444
1,All Population,44,Population,4711,West Sumatra,1,Male,6,5-9 years,1,Number,2018,231341.79438392288,258535.1450074818,205985.8476528035
1,All Population,44,Population,4711,West Sumatra,2,Female,6,5-9 years,1,Number,2018,228102.5871498362,255055.8748549584,203218.6829761777
1,All Population,44,Population,4711,West Sumatra,1,Male,6,5-9 years,1,Number,2019,226032.40809025132,250823.51527067125,203038.09317572272
1,All Population,44,Population,4711,West Sumatra,2,Female,6,5-9 years,1,Number,2019,225176.74361904414,249793.35054440238,202245.06454682339
1,All Population,44,Population,4711,West Sumatra,1,Male,6,5-9 years,1,Number,2020,222187.7643831327,243344.9726906243,202180.1593139243
1,All Population,44,Population,4711,West Sumatra,2,Female,6,5-9 years,1,Number,2020,223042.69823726366,244243.02101145752,202935.87827844825
1,All Population,44,Population,4711,West Sumatra,1,Male,6,5-9 years,1,Number,2021,220372.25750905063,243915.31005514832,197456.85881661306
1,All Population,44,Population,4711,West Sumatra,2,Female,6,5-9 years,1,Number,2021,222023.4445908468,245880.91784028572,198967.26089632552
1,All Population,44,Population,4711,West Sumatra,1,Male,6,5-9 years,1,Number,2022,220254.31925656748,245964.16867280033,195438.0580040895
1,All Population,44,Population,4711,West Sumatra,2,Female,6,5-9 years,1,Number,2022,222062.95614071077,248006.18919291804,197069.08538558485
1,All Population,44,Population,4711,West Sumatra,1,Male,6,5-9 years,1,Number,2023,221431.17005758267,248666.35845364822,196329.3269169017
1,All Population,44,Population,4711,West Sumatra,2,Female,6,5-9 years,1,Number,2023,222966.5754290507,250608.4303353033,197721.51861506
1,All Population,44,Population,4711,West Sumatra,1,Male,7,10-14 years,1,Number,2018,257470.26919840078,287827.7152703211,229053.28597080597
1,All Population,44,Population,4711,West Sumatra,2,Female,7,10-14 years,1,Number,2018,238914.8022601432,267094.3494171915,212543.45405120408
1,All Population,44,Population,4711,West Sumatra,1,Male,7,10-14 years,1,Number,2019,251960.0347913277,279485.8524667251,225920.34105253426
1,All Population,44,Population,4711,West Sumatra,2,Female,7,10-14 years,1,Number,2019,234933.09999499953,260606.5352057942,210654.61212957161
1,All Population,44,Population,4711,West Sumatra,1,Male,7,10-14 years,1,Number,2020,245859.37699594113,269296.6333376752,223421.61841546293
1,All Population,44,Population,4711,West Sumatra,2,Female,7,10-14 years,1,Number,2020,231077.18208916506,253110.61965819905,209994.30951333916
1,All Population,44,Population,4711,West Sumatra,1,Male,7,10-14 years,1,Number,2021,239255.6754258503,264531.244550263,214364.06687389212
