location,year,sex,age,Nx
Indonesia,1992,Female,29,1578228.978778743
Indonesia,1992,Female,30,1532442.6252193577
Indonesia,1992,Female,31,1484567.0205349058
Indonesia,1992,Female,32,1433080.9995277827
Indonesia,1992,Female,33,1378796.5551810104
Indonesia,1992,Female,34,1323174.2028493353
Indonesia,1992,Female,35,1267794.7268897155
Indonesia,1992,Female,36,1213597.2645775229
Indonesia,1992,Female,37,1158999.017225221
Indonesia,1992,Female,38,1101971.791424313
Indonesia,1992,Female,39,1042788.842689337
Indonesia,1992,Female,40,988152.8831804628
Indonesia,1992,Female,41,938595.093586554
Indonesia,1992,Female,42,877141.6969686614
Indonesia,1992,Female,43,832788.4356056801
Indonesia,1992,Female,44,833023.2192994365
Indonesia,1992,Female,45,845600.4854103536
Indonesia,1992,Female,46,837182.7234652378
Indonesia,1992,Female,47,823882.1951516435
Indonesia,1992,Female,48,811988.9466491108
Indonesia,1992,Female,49,801499.1426994625
Indonesia,1992,Female,50,790897.0580783983
Indonesia,1992,Female,51,778763.4790462909
Indonesia,1992,Female,52,765284.7953843382
Indonesia,1992,Female,53,749952.5513139833
Indonesia,1992,Female,54,732140.7078917251
Indonesia,1992,Female,55,711859.5815367437
Indonesia,1992,Female,56,689043.6718332735
Indonesia,1992,Female,57,663796.3388477971
Indonesia,1992,Female,58,637146.9506297761
Indonesia,1992,Female,59,610112.0708601535
Indonesia,1992,Female,60,582779.5298128775
Indonesia,1992,Female,61,555186.8195978776
Indonesia,1992,Female,62,527284.5846708668
Indonesia,1992,Female,63,498594.978809479
Indonesia,1992,Female,64,468956.2886431885
Indonesia,1992,Female,65,438349.4023685832
Indonesia,1992,Female,66,406874.1418945871
Indonesia,1992,Female,67,375007.257252542
Indonesia,1992,Female,68,344353.8613633688
Indonesia,1992,Female,69,315824.5982912984
Indonesia,1992,Female,70,289902.9175279157
Indonesia,1992,Female,71,266386.65043893293
Indonesia,1992,Female,72,244832.83615990687
Indonesia,1992,Female,73,224774.38084824057
Indonesia,1992,Female,74,205721.67229398724
Indonesia,1992,Female,75,187369.05978241516
Indonesia,1992,Female,76,169989.51851451476
Indonesia,1992,Female,77,153326.66104838497
Indonesia,1992,Female,78,137007.024938249
Indonesia,1992,Female,79,120907.80145277093
Indonesia,1992,Female,80,105066.48814573181
Indonesia,1992,Female,81,89862.75227646065
Indonesia,1992,Female,82,75580.29707887906
Indonesia,1992,Female,83,62465.48082331502
Indonesia,1992,Female,84,50758.13409163293
Indonesia,1992,Female,85,40506.12535856061
Indonesia,1992,Female,86,31699.531456054116
Indonesia,1992,Female,87,24300.281509004006
Indonesia,1992,Female,88,18249.0462041382
Indonesia,1992,Female,89,13423.384452414675
Indonesia,1992,Female,90,9661.730732656262
Indonesia,1992,Female,91,6796.941168389506
Indonesia,1992,Female,92,4669.167184719196
Indonesia,1992,Female,93,3138.0307897366292
Indonesia,1992,Female,94,2070.6836705102314
Indonesia,1992,Female,95,1345.5730219188079
Indonesia,1992,Female,96,852.9839073944522
Indonesia,1992,Female,97,522.2824397586386
Indonesia,1992,Female,98,303.94905538068764
Indonesia,1992,Female,99,175.54430163261998
Indonesia,1992,Female,100,210.84883795005967
Indonesia,1992,Male,0,2320795.917629065
Indonesia,1992,Male,1,2296232.8028120627
Indonesia,1992,Male,2,2259124.3743843236
Indonesia,1992,Male,3,2269533.8888356024
Indonesia,1992,Male,4,2265267.888241089
Indonesia,1992,Male,5,2232106.456777262
Indonesia,1992,Male,6,2217357.4502180787
Indonesia,1992,Male,7,2259274.1197680184
Indonesia,1992,Male,8,2307054.6198766804
Indonesia,1992,Male,9,2308286.0372923994
Indonesia,1992,Male,10,2286699.3367233956
Indonesia,1992,Male,11,2260810.397405626
Indonesia,1992,Male,12,2238007.6144577935
Indonesia,1992,Male,13,2209844.7779521695
Indonesia,1992,Male,14,2174445.299685113
Indonesia,1992,Male,15,2133706.5243478175
Indonesia,1992,Male,16,2093391.3703594124
Indonesia,1992,Male,17,2059393.5047397534
Indonesia,1992,Male,18,2032254.1053502248
Indonesia,1992,Male,19,2003639.0658871443
Indonesia,1992,Male,20,1968217.4472594073
Indonesia,1992,Male,21,1936093.5304069777
Indonesia,1992,Male,22,1903916.3207036173
Indonesia,1992,Male,23,1865925.4293014647
Indonesia,1992,Male,24,1825191.2430784074
Indonesia,1992,Male,25,1784459.2668383978
Indonesia,1992,Male,26,1738309.244801702
Indonesia,1992,Male,27,1686646.5189343984
Indonesia,1992,Male,28,1632066.0832862935
Indonesia,1992,Male,29,1580063.3664909434
Indonesia,1992,Male,30,1533405.477064158
Indonesia,1992,Male,31,1483732.0921271318
Indonesia,1992,Male,32,1429974.5946778052
Indonesia,1992,Male,33,1373693.1947673021
Indonesia,1992,Male,34,1316233.2182278275
Indonesia,1992,Male,35,1258942.303119755
Indonesia,1992,Male,36,1202659.822932109
Indonesia,1992,Male,37,1146132.3240334352
Indonesia,1992,Male,38,1087744.2173590804
Indonesia,1992,Male,39,1027807.0392099614
Indonesia,1992,Male,40,971924.7571454148
Indonesia,1992,Male,41,920785.436891045
Indonesia,1992,Male,42,860354.8168907835
Indonesia,1992,Male,43,810690.4536359757
Indonesia,1992,Male,44,792153.0418968513
Indonesia,1992,Male,45,786025.2697001542
Indonesia,1992,Male,46,771477.4705411629
Indonesia,1992,Male,47,755651.1277113088
Indonesia,1992,Male,48,742715.1163705515
Indonesia,1992,Male,49,733340.1990667874
Indonesia,1992,Male,50,724834.4431855382
Indonesia,1992,Male,51,714724.4042624058
Indonesia,1992,Male,52,703962.8972760583
Indonesia,1992,Male,53,691320.345867314
Indonesia,1992,Male,54,675235.759507094
Indonesia,1992,Male,55,655899.6927715974
Indonesia,1992,Male,56,633324.2684121304
Indonesia,1992,Male,57,607718.0426732638
Indonesia,1992,Male,58,580732.7117472474
Indonesia,1992,Male,59,554014.3463319663
Indonesia,1992,Male,60,527797.8515757442
Indonesia,1992,Male,61,502169.62764794216
Indonesia,1992,Male,62,476990.86171318823
Indonesia,1992,Male,63,451214.28096862853
Indonesia,1992,Male,64,424354.1134461917
Indonesia,1992,Male,65,396228.10964150785
Indonesia,1992,Male,66,367026.9196899156
Indonesia,1992,Male,67,337240.45961471944
Indonesia,1992,Male,68,308035.6468027439
Indonesia,1992,Male,69,280196.78942430345
Indonesia,1992,Male,70,254174.06274729516
Indonesia,1992,Male,71,229777.04407764575
Indonesia,1992,Male,72,207057.47418008588
Indonesia,1992,Male,73,186130.01355029485
Indonesia,1992,Male,74,166931.86779516243
Indonesia,1992,Male,75,149405.17947913523
Indonesia,1992,Male,76,133559.72317405677
Indonesia,1992,Male,77,118936.2912850441
Indonesia,1992,Male,78,105007.9349734593
Indonesia,1992,Male,79,91495.0232721242
Indonesia,1992,Male,80,78308.2471561546
Indonesia,1992,Male,81,65811.76487861472
Indonesia,1992,Male,82,54256.21668793027
Indonesia,1992,Male,83,43826.49970772396
Indonesia,1992,Male,84,34666.92439876468
Indonesia,1992,Male,85,26838.062145939493
Indonesia,1992,Male,86,20372.945451365547
Indonesia,1992,Male,87,15272.949856926165
Indonesia,1992,Male,88,11397.404077170111
Indonesia,1992,Male,89,8223.09921122122
Indonesia,1992,Male,90,5708.664705645527
Indonesia,1992,Male,91,3896.225278041336
Indonesia,1992,Male,92,2585.116634282068
Indonesia,1992,Male,93,1660.9803730510653
Indonesia,1992,Male,94,1045.3476755122879
Indonesia,1992,Male,95,646.5046972949128
Indonesia,1992,Male,96,383.0975034460957
Indonesia,1992,Male,97,223.3374890607329
Indonesia,1992,Male,98,128.62988239999072
Indonesia,1992,Male,99,70.82078203009578
Indonesia,1992,Male,100,83.99710037289613
Indonesia,1993,Female,0,2206527.014544974
Indonesia,1993,Female,1,2154845.467674351
Indonesia,1993,Female,2,2159611.008808746
Indonesia,1993,Female,3,2128695.525163946
Indonesia,1993,Female,4,2148251.181451946
Indonesia,1993,Female,5,2139793.779206803
Indonesia,1993,Female,6,2114844.4837378054
Indonesia,1993,Female,7,2112738.212486563
Indonesia,1993,Female,8,2144156.1398829496
Indonesia,1993,Female,9,2195453.2580089658
Indonesia,1993,Female,10,2206292.314320411
Indonesia,1993,Female,11,2187008.2766923443
Indonesia,1993,Female,12,2166220.3540126565
Indonesia,1993,Female,13,2153168.093868725
Indonesia,1993,Female,14,2134689.9097566823
