location,sex,age,year,measure,source,value
Uganda,Female,70-74 years,2016,AllDeaths,gbd,4939.65683878641
Uganda,Female,75-79 years,2016,AllDeaths,gbd,5469.15358117706
Uganda,Female,80-84 years,2016,AllDeaths,gbd,4599.174546972
Uganda,Female,85-89 years,2016,AllDeaths,gbd,3606.08399033293
Uganda,Female,90-94 years,2016,AllDeaths,gbd,1839.39948113156
Uganda,Female,95+ years,2016,AllDeaths,gbd,1434.97824313477
Uganda,Female,<1 year,2017,AllDeaths,gbd,28446.484010193
Uganda,Female,12-23 months,2017,AllDeaths,gbd,5788.48483651515
Uganda,Female,2-4 years,2017,AllDeaths,gbd,7889.76930253177
Uganda,Female,5-9 years,2017,AllDeaths,gbd,3971.65706613798
Uganda,Female,10-14 years,2017,AllDeaths,gbd,2797.29995068006
Uganda,Female,15-19 years,2017,AllDeaths,gbd,5112.16169297313
Uganda,Female,20-24 years,2017,AllDeaths,gbd,5697.00073674435
Uganda,Female,25-29 years,2017,AllDeaths,gbd,5376.0712493296
Uganda,Female,30-34 years,2017,AllDeaths,gbd,6237.02033883899
Uganda,Female,35-39 years,2017,AllDeaths,gbd,4637.74531528007
Uganda,Female,40-44 years,2017,AllDeaths,gbd,4729.25804179722
Uganda,Female,45-49 years,2017,AllDeaths,gbd,4604.05376883644
Uganda,Female,50-54 years,2017,AllDeaths,gbd,4380.11819554858
Uganda,Female,55-59 years,2017,AllDeaths,gbd,3919.37282463219
Uganda,Female,60-64 years,2017,AllDeaths,gbd,4177.43073501028
Uganda,Female,65-69 years,2017,AllDeaths,gbd,4357.57288848269
Uganda,Female,70-74 years,2017,AllDeaths,gbd,5088.50643831163
Uganda,Female,75-79 years,2017,AllDeaths,gbd,5581.5650150941
Uganda,Female,80-84 years,2017,AllDeaths,gbd,4764.68992977357
Uganda,Female,85-89 years,2017,AllDeaths,gbd,3726.99086782955
Uganda,Female,90-94 years,2017,AllDeaths,gbd,1910.41975596571
Uganda,Female,95+ years,2017,AllDeaths,gbd,1492.30348248813
Uganda,Female,<1 year,2018,AllDeaths,gbd,27801.1484367513
Uganda,Female,12-23 months,2018,AllDeaths,gbd,5581.96475994805
Uganda,Female,2-4 years,2018,AllDeaths,gbd,7604.65279935749
Uganda,Female,5-9 years,2018,AllDeaths,gbd,3892.2316633898
Uganda,Female,10-14 years,2018,AllDeaths,gbd,2792.68241526488
Uganda,Female,15-19 years,2018,AllDeaths,gbd,5148.58755467081
Uganda,Female,20-24 years,2018,AllDeaths,gbd,5697.2716475369
Uganda,Female,25-29 years,2018,AllDeaths,gbd,5394.38889546563
Uganda,Female,30-34 years,2018,AllDeaths,gbd,6323.14701860612
Uganda,Female,35-39 years,2018,AllDeaths,gbd,4693.31794243594
Uganda,Female,40-44 years,2018,AllDeaths,gbd,4821.7856256629
Uganda,Female,45-49 years,2018,AllDeaths,gbd,4705.76905454508
Uganda,Female,50-54 years,2018,AllDeaths,gbd,4481.60880416634
Uganda,Female,55-59 years,2018,AllDeaths,gbd,4043.04321552852
Uganda,Female,60-64 years,2018,AllDeaths,gbd,4288.48410733148
Uganda,Female,65-69 years,2018,AllDeaths,gbd,4455.21970998425
Uganda,Female,70-74 years,2018,AllDeaths,gbd,5232.18228833606
Uganda,Female,75-79 years,2018,AllDeaths,gbd,5699.69192510182
Uganda,Female,80-84 years,2018,AllDeaths,gbd,4916.86826867078
Uganda,Female,85-89 years,2018,AllDeaths,gbd,3865.76377284249
Uganda,Female,90-94 years,2018,AllDeaths,gbd,1998.12444719074
Uganda,Female,95+ years,2018,AllDeaths,gbd,1560.32377362387
Uganda,Female,<1 year,2019,AllDeaths,gbd,27020.7096985505
Uganda,Female,12-23 months,2019,AllDeaths,gbd,5351.19529127524
Uganda,Female,2-4 years,2019,AllDeaths,gbd,7307.90760661769
Uganda,Female,5-9 years,2019,AllDeaths,gbd,3812.24619566223
Uganda,Female,10-14 years,2019,AllDeaths,gbd,2788.54186573522
Uganda,Female,15-19 years,2019,AllDeaths,gbd,5177.06821767338
Uganda,Female,20-24 years,2019,AllDeaths,gbd,5688.94168503882
Uganda,Female,25-29 years,2019,AllDeaths,gbd,5418.54989718286
Uganda,Female,30-34 years,2019,AllDeaths,gbd,6425.82191677294
Uganda,Female,35-39 years,2019,AllDeaths,gbd,4777.79967468206
Uganda,Female,40-44 years,2019,AllDeaths,gbd,4943.10134057874
Uganda,Female,45-49 years,2019,AllDeaths,gbd,4847.57983427141
Uganda,Female,50-54 years,2019,AllDeaths,gbd,4606.14925119916
Uganda,Female,55-59 years,2019,AllDeaths,gbd,4163.34477285191
Uganda,Female,60-64 years,2019,AllDeaths,gbd,4434.62741688781
Uganda,Female,65-69 years,2019,AllDeaths,gbd,4515.77225077001
Uganda,Female,70-74 years,2019,AllDeaths,gbd,5387.55004521967
Uganda,Female,75-79 years,2019,AllDeaths,gbd,5788.90328065836
Uganda,Female,80-84 years,2019,AllDeaths,gbd,5056.10430488808
Uganda,Female,85-89 years,2019,AllDeaths,gbd,4014.50121143429
Uganda,Female,90-94 years,2019,AllDeaths,gbd,2083.4333392093
Uganda,Female,95+ years,2019,AllDeaths,gbd,1621.55154792788
Uganda,Male,<1 year,2000,Incidence,model,0
Uganda,Male,12-23 months,2000,Incidence,model,615.750279124361
Uganda,Male,2-4 years,2000,Incidence,model,3953.24499293481
Uganda,Male,5-9 years,2000,Incidence,model,6112.07363050733
Uganda,Male,10-14 years,2000,Incidence,model,3879.29168699756
Uganda,Male,15-19 years,2000,Incidence,model,3679.01467621781
Uganda,Male,20-24 years,2000,Incidence,model,2900.60114279506
Uganda,Male,25-29 years,2000,Incidence,model,2179.34534625676
Uganda,Male,30-34 years,2000,Incidence,model,1543.12364121579
Uganda,Male,35-39 years,2000,Incidence,model,1000.63876138309
Uganda,Male,40-44 years,2000,Incidence,model,521.959340449668
Uganda,Male,45-49 years,2000,Incidence,model,138.397291339522
Uganda,Male,50-54 years,2000,Incidence,model,0
Uganda,Male,55-59 years,2000,Incidence,model,0
Uganda,Male,60-64 years,2000,Incidence,model,0
Uganda,Male,65-69 years,2000,Incidence,model,0
Uganda,Male,70-74 years,2000,Incidence,model,0
Uganda,Male,75-79 years,2000,Incidence,model,0
Uganda,Male,80-84 years,2000,Incidence,model,0
Uganda,Male,85-89 years,2000,Incidence,model,0
Uganda,Male,90-94 years,2000,Incidence,model,0
Uganda,Male,95+ years,2000,Incidence,model,0
Uganda,Male,<1 year,2001,Incidence,model,0
Uganda,Male,12-23 months,2001,Incidence,model,633.035124739747
Uganda,Male,2-4 years,2001,Incidence,model,4047.41671940918
Uganda,Male,5-9 years,2001,Incidence,model,6251.56885671212
Uganda,Male,10-14 years,2001,Incidence,model,3977.03757220945
Uganda,Male,15-19 years,2001,Incidence,model,3822.60080869555
Uganda,Male,20-24 years,2001,Incidence,model,2977.14356734236
Uganda,Male,25-29 years,2001,Incidence,model,2220.04883942148
Uganda,Male,30-34 years,2001,Incidence,model,1591.01650195937
Uganda,Male,35-39 years,2001,Incidence,model,1037.82111318016
Uganda,Male,40-44 years,2001,Incidence,model,536.945587198276
Uganda,Male,45-49 years,2001,Incidence,model,141.703386137144
Uganda,Male,50-54 years,2001,Incidence,model,0
Uganda,Male,55-59 years,2001,Incidence,model,0
Uganda,Male,60-64 years,2001,Incidence,model,0
Uganda,Male,65-69 years,2001,Incidence,model,0
Uganda,Male,70-74 years,2001,Incidence,model,0
Uganda,Male,75-79 years,2001,Incidence,model,0
Uganda,Male,80-84 years,2001,Incidence,model,0
Uganda,Male,85-89 years,2001,Incidence,model,0
Uganda,Male,90-94 years,2001,Incidence,model,0
Uganda,Male,95+ years,2001,Incidence,model,0
Uganda,Male,<1 year,2002,Incidence,model,0
Uganda,Male,12-23 months,2002,Incidence,model,647.25440714556
Uganda,Male,2-4 years,2002,Incidence,model,4147.56810759703
Uganda,Male,5-9 years,2002,Incidence,model,6316.8986445706
Uganda,Male,10-14 years,2002,Incidence,model,4011.65648817485
Uganda,Male,15-19 years,2002,Incidence,model,3986.78133639423
Uganda,Male,20-24 years,2002,Incidence,model,3090.21226949923
Uganda,Male,25-29 years,2002,Incidence,model,2281.68158956981
Uganda,Male,30-34 years,2002,Incidence,model,1645.68437444478
Uganda,Male,35-39 years,2002,Incidence,model,1082.94560612225
Uganda,Male,40-44 years,2002,Incidence,model,555.187148173744
Uganda,Male,45-49 years,2002,Incidence,model,145.723561150895
Uganda,Male,50-54 years,2002,Incidence,model,0
Uganda,Male,55-59 years,2002,Incidence,model,0
Uganda,Male,60-64 years,2002,Incidence,model,0
Uganda,Male,65-69 years,2002,Incidence,model,0
Uganda,Male,70-74 years,2002,Incidence,model,0
Uganda,Male,75-79 years,2002,Incidence,model,0
Uganda,Male,80-84 years,2002,Incidence,model,0
Uganda,Male,85-89 years,2002,Incidence,model,0
Uganda,Male,90-94 years,2002,Incidence,model,0
Uganda,Male,95+ years,2002,Incidence,model,0
Uganda,Male,<1 year,2003,Incidence,model,0
Uganda,Male,12-23 months,2003,Incidence,model,661.011649450279
Uganda,Male,2-4 years,2003,Incidence,model,4250.01518485813
Uganda,Male,5-9 years,2003,Incidence,model,6345.76129206305
Uganda,Male,10-14 years,2003,Incidence,model,4020.5774025259
Uganda,Male,15-19 years,2003,Incidence,model,4151.09202668861
Uganda,Male,20-24 years,2003,Incidence,model,3202.58552514268
Uganda,Male,25-29 years,2003,Incidence,model,2336.42627757856
Uganda,Male,30-34 years,2003,Incidence,model,1687.24541008708
Uganda,Male,35-39 years,2003,Incidence,model,1124.15699631936
Uganda,Male,40-44 years,2003,Incidence,model,572.414585850925
Uganda,Male,45-49 years,2003,Incidence,model,149.385306970377
Uganda,Male,50-54 years,2003,Incidence,model,0
Uganda,Male,55-59 years,2003,Incidence,model,0
Uganda,Male,60-64 years,2003,Incidence,model,0
Uganda,Male,65-69 years,2003,Incidence,model,0
Uganda,Male,70-74 years,2003,Incidence,model,0
Uganda,Male,75-79 years,2003,Incidence,model,0
Uganda,Male,80-84 years,2003,Incidence,model,0
Uganda,Male,85-89 years,2003,Incidence,model,0
Uganda,Male,90-94 years,2003,Incidence,model,0
Uganda,Male,95+ years,2003,Incidence,model,0
Uganda,Male,<1 year,2004,Incidence,model,0
Uganda,Male,12-23 months,2004,Incidence,model,674.592122195413
Uganda,Male,2-4 years,2004,Incidence,model,4354.44449427565
Uganda,Male,5-9 years,2004,Incidence,model,6396.57101513504
Uganda,Male,10-14 years,2004,Incidence,model,4046.63541296456
Uganda,Male,15-19 years,2004,Incidence,model,4316.50670653593
Uganda,Male,20-24 years,2004,Incidence,model,3315.95823980676
Uganda,Male,25-29 years,2004,Incidence,model,2385.74861702694
Uganda,Male,30-34 years,2004,Incidence,model,1719.28141642743
Uganda,Male,35-39 years,2004,Incidence,model,1162.42865451495
Uganda,Male,40-44 years,2004,Incidence,model,590.467301958572
Uganda,Male,45-49 years,2004,Incidence,model,153.149261456458
Uganda,Male,50-54 years,2004,Incidence,model,0
Uganda,Male,55-59 years,2004,Incidence,model,0
Uganda,Male,60-64 years,2004,Incidence,model,0
Uganda,Male,65-69 years,2004,Incidence,model,0
Uganda,Male,70-74 years,2004,Incidence,model,0
Uganda,Male,75-79 years,2004,Incidence,model,0
Uganda,Male,80-84 years,2004,Incidence,model,0
Uganda,Male,85-89 years,2004,Incidence,model,0
Uganda,Male,90-94 years,2004,Incidence,model,0
Uganda,Male,95+ years,2004,Incidence,model,0
Uganda,Male,<1 year,2005,Incidence,model,0
Uganda,Male,12-23 months,2005,Incidence,model,690.585278835665
Uganda,Male,2-4 years,2005,Incidence,model,4471.19911389293
Uganda,Male,5-9 years,2005,Incidence,model,6527.17427059306
Uganda,Male,10-14 years,2005,Incidence,model,4133.88248366956
Uganda,Male,15-19 years,2005,Incidence,model,4486.33846961443
Uganda,Male,20-24 years,2005,Incidence,model,3437.40904453566
Uganda,Male,25-29 years,2005,Incidence,model,2430.79712865265
Uganda,Male,30-34 years,2005,Incidence,model,1746.20838503399
Uganda,Male,35-39 years,2005,Incidence,model,1199.32239511866
Uganda,Male,40-44 years,2005,Incidence,model,610.992784814239
Uganda,Male,45-49 years,2005,Incidence,model,157.402023492153
Uganda,Male,50-54 years,2005,Incidence,model,0
Uganda,Male,55-59 years,2005,Incidence,model,0
Uganda,Male,60-64 years,2005,Incidence,model,0
Uganda,Male,65-69 years,2005,Incidence,model,0
Uganda,Male,70-74 years,2005,Incidence,model,0
Uganda,Male,75-79 years,2005,Incidence,model,0
Uganda,Male,80-84 years,2005,Incidence,model,0
Uganda,Male,85-89 years,2005,Incidence,model,0
Uganda,Male,90-94 years,2005,Incidence,model,0
Uganda,Male,95+ years,2005,Incidence,model,0
Uganda,Male,<1 year,2006,Incidence,model,0
Uganda,Male,12-23 months,2006,Incidence,model,707.198955903552
Uganda,Male,2-4 years,2006,Incidence,model,4600.69078128582
Uganda,Male,5-9 years,2006,Incidence,model,6779.54129005753
Uganda,Male,10-14 years,2006,Incidence,model,4349.67565387256
Uganda,Male,15-19 years,2006,Incidence,model,4671.44985403685
Uganda,Male,20-24 years,2006,Incidence,model,3552.77421411229
Uganda,Male,25-29 years,2006,Incidence,model,2469.95236473112
Uganda,Male,30-34 years,2006,Incidence,model,1766.1846592112
Uganda,Male,35-39 years,2006,Incidence,model,1232.53441217619
Uganda,Male,40-44 years,2006,Incidence,model,634.092259420463
Uganda,Male,45-49 years,2006,Incidence,model,162.165393152681
Uganda,Male,50-54 years,2006,Incidence,model,0
Uganda,Male,55-59 years,2006,Incidence,model,0
Uganda,Male,60-64 years,2006,Incidence,model,0
Uganda,Male,65-69 years,2006,Incidence,model,0
Uganda,Male,70-74 years,2006,Incidence,model,0
Uganda,Male,75-79 years,2006,Incidence,model,0
Uganda,Male,80-84 years,2006,Incidence,model,0
Uganda,Male,85-89 years,2006,Incidence,model,0
Uganda,Male,90-94 years,2006,Incidence,model,0
Uganda,Male,95+ years,2006,Incidence,model,0
Uganda,Male,<1 year,2007,Incidence,model,0
Uganda,Male,12-23 months,2007,Incidence,model,722.948452985806
Uganda,Male,2-4 years,2007,Incidence,model,4732.4966142655
Uganda,Male,5-9 years,2007,Incidence,model,7132.49596115559
Uganda,Male,10-14 years,2007,Incidence,model,4686.89657231032
Uganda,Male,15-19 years,2007,Incidence,model,4883.22968196192
Uganda,Male,20-24 years,2007,Incidence,model,3655.87118792829
Uganda,Male,25-29 years,2007,Incidence,model,2503.6968874178
Uganda,Male,30-34 years,2007,Incidence,model,1780.27136325036
Uganda,Male,35-39 years,2007,Incidence,model,1261.1295670485
Uganda,Male,40-44 years,2007,Incidence,model,659.285864798876
Uganda,Male,45-49 years,2007,Incidence,model,167.468429972172
Uganda,Male,50-54 years,2007,Incidence,model,0
Uganda,Male,55-59 years,2007,Incidence,model,0
Uganda,Male,60-64 years,2007,Incidence,model,0
Uganda,Male,65-69 years,2007,Incidence,model,0
Uganda,Male,70-74 years,2007,Incidence,model,0
Uganda,Male,75-79 years,2007,Incidence,model,0
Uganda,Male,80-84 years,2007,Incidence,model,0
Uganda,Male,85-89 years,2007,Incidence,model,0
Uganda,Male,90-94 years,2007,Incidence,model,0
Uganda,Male,95+ years,2007,Incidence,model,0
Uganda,Male,<1 year,2008,Incidence,model,0
Uganda,Male,12-23 months,2008,Incidence,model,739.958631531913
Uganda,Male,2-4 years,2008,Incidence,model,4862.86107340717
Uganda,Male,5-9 years,2008,Incidence,model,7530.98401214177
Uganda,Male,10-14 years,2008,Incidence,model,5073.25664838357
Uganda,Male,15-19 years,2008,Incidence,model,5112.70678523151
Uganda,Male,20-24 years,2008,Incidence,model,3756.31206829588
Uganda,Male,25-29 years,2008,Incidence,model,2540.31897676834
Uganda,Male,30-34 years,2008,Incidence,model,1794.84274187031
Uganda,Male,35-39 years,2008,Incidence,model,1284.99707521464
Uganda,Male,40-44 years,2008,Incidence,model,685.998226675818
Uganda,Male,45-49 years,2008,Incidence,model,173.416521147702
Uganda,Male,50-54 years,2008,Incidence,model,0
Uganda,Male,55-59 years,2008,Incidence,model,0
Uganda,Male,60-64 years,2008,Incidence,model,0
Uganda,Male,65-69 years,2008,Incidence,model,0
Uganda,Male,70-74 years,2008,Incidence,model,0
Uganda,Male,75-79 years,2008,Incidence,model,0
Uganda,Male,80-84 years,2008,Incidence,model,0
Uganda,Male,85-89 years,2008,Incidence,model,0
Uganda,Male,90-94 years,2008,Incidence,model,0
Uganda,Male,95+ years,2008,Incidence,model,0
Uganda,Male,<1 year,2009,Incidence,model,0
Uganda,Male,12-23 months,2009,Incidence,model,756.965503755782
Uganda,Male,2-4 years,2009,Incidence,model,4985.7731666218
Uganda,Male,5-9 years,2009,Incidence,model,7910.57590375387
Uganda,Male,10-14 years,2009,Incidence,model,5435.56593014373
Uganda,Male,15-19 years,2009,Incidence,model,5340.60586253464
Uganda,Male,20-24 years,2009,Incidence,model,3865.94766390445
Uganda,Male,25-29 years,2009,Incidence,model,2591.95596557647
Uganda,Male,30-34 years,2009,Incidence,model,1813.81234216551
Uganda,Male,35-39 years,2009,Incidence,model,1306.06131124387
Uganda,Male,40-44 years,2009,Incidence,model,712.579939079922
Uganda,Male,45-49 years,2009,Incidence,model,179.919774157751
Uganda,Male,50-54 years,2009,Incidence,model,0
Uganda,Male,55-59 years,2009,Incidence,model,0
Uganda,Male,60-64 years,2009,Incidence,model,0
Uganda,Male,65-69 years,2009,Incidence,model,0
Uganda,Male,70-74 years,2009,Incidence,model,0
Uganda,Male,75-79 years,2009,Incidence,model,0
Uganda,Male,80-84 years,2009,Incidence,model,0
Uganda,Male,85-89 years,2009,Incidence,model,0
Uganda,Male,90-94 years,2009,Incidence,model,0
Uganda,Male,95+ years,2009,Incidence,model,0
Uganda,Male,<1 year,2010,Incidence,model,0
Uganda,Male,12-23 months,2010,Incidence,model,775.682000325991
Uganda,Male,2-4 years,2010,Incidence,model,5104.06762958923
Uganda,Male,5-9 years,2010,Incidence,model,8202.1819976186
Uganda,Male,10-14 years,2010,Incidence,model,5689.25806443392
Uganda,Male,15-19 years,2010,Incidence,model,5543.95765088178
Uganda,Male,20-24 years,2010,Incidence,model,4001.91349137768
Uganda,Male,25-29 years,2010,Incidence,model,2674.14039147459
Uganda,Male,30-34 years,2010,Incidence,model,1842.45414197964
Uganda,Male,35-39 years,2010,Incidence,model,1326.30717422019
Uganda,Male,40-44 years,2010,Incidence,model,738.089106359409
Uganda,Male,45-49 years,2010,Incidence,model,186.9691682375
Uganda,Male,50-54 years,2010,Incidence,model,0
Uganda,Male,55-59 years,2010,Incidence,model,0
Uganda,Male,60-64 years,2010,Incidence,model,0
Uganda,Male,65-69 years,2010,Incidence,model,0
Uganda,Male,70-74 years,2010,Incidence,model,0
Uganda,Male,75-79 years,2010,Incidence,model,0
Uganda,Male,80-84 years,2010,Incidence,model,0
Uganda,Male,85-89 years,2010,Incidence,model,0
Uganda,Male,90-94 years,2010,Incidence,model,0
Uganda,Male,95+ years,2010,Incidence,model,0
Uganda,Male,<1 year,2011,Incidence,model,0
Uganda,Male,12-23 months,2011,Incidence,model,794.506362647343
Uganda,Male,2-4 years,2011,Incidence,model,5228.94854939266
Uganda,Male,5-9 years,2011,Incidence,model,8407.744457922
Uganda,Male,10-14 years,2011,Incidence,model,5832.76362093127
Uganda,Male,15-19 years,2011,Incidence,model,5711.19340770425
Uganda,Male,20-24 years,2011,Incidence,model,4154.76031413588
Uganda,Male,25-29 years,2011,Incidence,model,2786.76202788468
Uganda,Male,30-34 years,2011,Incidence,model,1884.07150242259
Uganda,Male,35-39 years,2011,Incidence,model,1348.41439028751
Uganda,Male,40-44 years,2011,Incidence,model,762.405265891764
Uganda,Male,45-49 years,2011,Incidence,model,194.884172414676
Uganda,Male,50-54 years,2011,Incidence,model,0
Uganda,Male,55-59 years,2011,Incidence,model,0
Uganda,Male,60-64 years,2011,Incidence,model,0
Uganda,Male,65-69 years,2011,Incidence,model,0
Uganda,Male,70-74 years,2011,Incidence,model,0
Uganda,Male,75-79 years,2011,Incidence,model,0
Uganda,Male,80-84 years,2011,Incidence,model,0
Uganda,Male,85-89 years,2011,Incidence,model,0
Uganda,Male,90-94 years,2011,Incidence,model,0
Uganda,Male,95+ years,2011,Incidence,model,0
Uganda,Male,<1 year,2012,Incidence,model,0
Uganda,Male,12-23 months,2012,Incidence,model,810.80370591555
Uganda,Male,2-4 years,2012,Incidence,model,5360.16053493411
Uganda,Male,5-9 years,2012,Incidence,model,8582.22216624811
Uganda,Male,10-14 years,2012,Incidence,model,5937.70874996373
Uganda,Male,15-19 years,2012,Incidence,model,5852.58011392479
Uganda,Male,20-24 years,2012,Incidence,model,4312.35772370705
Uganda,Male,25-29 years,2012,Incidence,model,2914.23394136462
Uganda,Male,30-34 years,2012,Incidence,model,1933.88503624194
Uganda,Male,35-39 years,2012,Incidence,model,1372.2660889215
Uganda,Male,40-44 years,2012,Incidence,model,784.790650368586
Uganda,Male,45-49 years,2012,Incidence,model,203.453937809102
Uganda,Male,50-54 years,2012,Incidence,model,0
Uganda,Male,55-59 years,2012,Incidence,model,0
Uganda,Male,60-64 years,2012,Incidence,model,0
Uganda,Male,65-69 years,2012,Incidence,model,0
Uganda,Male,70-74 years,2012,Incidence,model,0
Uganda,Male,75-79 years,2012,Incidence,model,0
Uganda,Male,80-84 years,2012,Incidence,model,0
Uganda,Male,85-89 years,2012,Incidence,model,0
Uganda,Male,90-94 years,2012,Incidence,model,0
Uganda,Male,95+ years,2012,Incidence,model,0
Uganda,Male,<1 year,2013,Incidence,model,0
Uganda,Male,12-23 months,2013,Incidence,model,824.180438352195
Uganda,Male,2-4 years,2013,Incidence,model,5488.69666661821
Uganda,Male,5-9 years,2013,Incidence,model,8733.59086436951
Uganda,Male,10-14 years,2013,Incidence,model,6011.5513926271
Uganda,Male,15-19 years,2013,Incidence,model,5975.52998487083
Uganda,Male,20-24 years,2013,Incidence,model,4478.11514422484
Uganda,Male,25-29 years,2013,Incidence,model,3053.57777193116
Uganda,Male,30-34 years,2013,Incidence,model,1993.46790006841
Uganda,Male,35-39 years,2013,Incidence,model,1399.11820253385
Uganda,Male,40-44 years,2013,Incidence,model,804.836850256349
Uganda,Male,45-49 years,2013,Incidence,model,212.423297177257
Uganda,Male,50-54 years,2013,Incidence,model,0
Uganda,Male,55-59 years,2013,Incidence,model,0
Uganda,Male,60-64 years,2013,Incidence,model,0
Uganda,Male,65-69 years,2013,Incidence,model,0
Uganda,Male,70-74 years,2013,Incidence,model,0
Uganda,Male,75-79 years,2013,Incidence,model,0
Uganda,Male,80-84 years,2013,Incidence,model,0
Uganda,Male,85-89 years,2013,Incidence,model,0
Uganda,Male,90-94 years,2013,Incidence,model,0
Uganda,Male,95+ years,2013,Incidence,model,0
Uganda,Male,<1 year,2014,Incidence,model,0
Uganda,Male,12-23 months,2014,Incidence,model,836.014952972563
Uganda,Male,2-4 years,2014,Incidence,model,5605.52117294396
Uganda,Male,5-9 years,2014,Incidence,model,8875.72941673676
Uganda,Male,10-14 years,2014,Incidence,model,6061.84441799835
Uganda,Male,15-19 years,2014,Incidence,model,6107.20993540188
Uganda,Male,20-24 years,2014,Incidence,model,4673.60712774833
Uganda,Male,25-29 years,2014,Incidence,model,3219.4082258117
Uganda,Male,30-34 years,2014,Incidence,model,2077.82070094535
Uganda,Male,35-39 years,2014,Incidence,model,1436.33129850843
Uganda,Male,40-44 years,2014,Incidence,model,826.22908671003
Uganda,Male,45-49 years,2014,Incidence,model,222.207806250606
Uganda,Male,50-54 years,2014,Incidence,model,0
Uganda,Male,55-59 years,2014,Incidence,model,0
Uganda,Male,60-64 years,2014,Incidence,model,0
Uganda,Male,65-69 years,2014,Incidence,model,0
Uganda,Male,70-74 years,2014,Incidence,model,0
Uganda,Male,75-79 years,2014,Incidence,model,0
Uganda,Male,80-84 years,2014,Incidence,model,0
Uganda,Male,85-89 years,2014,Incidence,model,0
Uganda,Male,90-94 years,2014,Incidence,model,0
Uganda,Male,95+ years,2014,Incidence,model,0
Uganda,Male,<1 year,2015,Incidence,model,0
Uganda,Male,12-23 months,2015,Incidence,model,847.611684533386
Uganda,Male,2-4 years,2015,Incidence,model,5701.99081293697
Uganda,Male,5-9 years,2015,Incidence,model,9016.63913082598
Uganda,Male,10-14 years,2015,Incidence,model,6097.09746073511
Uganda,Male,15-19 years,2015,Incidence,model,6249.37380512333
Uganda,Male,20-24 years,2015,Incidence,model,4879.82595944957
Uganda,Male,25-29 years,2015,Incidence,model,3395.89832621838
Uganda,Male,30-34 years,2015,Incidence,model,2181.70551892662
Uganda,Male,35-39 years,2015,Incidence,model,1479.34703556875
Uganda,Male,40-44 years,2015,Incidence,model,847.211848041361
Uganda,Male,45-49 years,2015,Incidence,model,232.004147925351
Uganda,Male,50-54 years,2015,Incidence,model,0
Uganda,Male,55-59 years,2015,Incidence,model,0
Uganda,Male,60-64 years,2015,Incidence,model,0
Uganda,Male,65-69 years,2015,Incidence,model,0
Uganda,Male,70-74 years,2015,Incidence,model,0
Uganda,Male,75-79 years,2015,Incidence,model,0
Uganda,Male,80-84 years,2015,Incidence,model,0
Uganda,Male,85-89 years,2015,Incidence,model,0
Uganda,Male,90-94 years,2015,Incidence,model,0
Uganda,Male,95+ years,2015,Incidence,model,0
Uganda,Male,<1 year,2016,Incidence,model,0
Uganda,Male,12-23 months,2016,Incidence,model,861.300332598836
Uganda,Male,2-4 years,2016,Incidence,model,5784.33982891895
Uganda,Male,5-9 years,2016,Incidence,model,9125.33770573408
Uganda,Male,10-14 years,2016,Incidence,model,6058.64296921143
Uganda,Male,15-19 years,2016,Incidence,model,6402.74770800912
Uganda,Male,20-24 years,2016,Incidence,model,5152.33448613778
Uganda,Male,25-29 years,2016,Incidence,model,3624.056901564
Uganda,Male,30-34 years,2016,Incidence,model,2336.56922764802
Uganda,Male,35-39 years,2016,Incidence,model,1546.2967518175
Uganda,Male,40-44 years,2016,Incidence,model,875.382127539026
Uganda,Male,45-49 years,2016,Incidence,model,242.902814086295
Uganda,Male,50-54 years,2016,Incidence,model,0
Uganda,Male,55-59 years,2016,Incidence,model,0
Uganda,Male,60-64 years,2016,Incidence,model,0
Uganda,Male,65-69 years,2016,Incidence,model,0
Uganda,Male,70-74 years,2016,Incidence,model,0
Uganda,Male,75-79 years,2016,Incidence,model,0
Uganda,Male,80-84 years,2016,Incidence,model,0
Uganda,Male,85-89 years,2016,Incidence,model,0
Uganda,Male,90-94 years,2016,Incidence,model,0
Uganda,Male,95+ years,2016,Incidence,model,0
Uganda,Male,<1 year,2017,Incidence,model,0
Uganda,Male,12-23 months,2017,Incidence,model,876.192074804663
Uganda,Male,2-4 years,2017,Incidence,model,5855.39140552496
Uganda,Male,5-9 years,2017,Incidence,model,9170.52660326894
Uganda,Male,10-14 years,2017,Incidence,model,5913.3372411471
Uganda,Male,15-19 years,2017,Incidence,model,6517.52742319707
Uganda,Male,20-24 years,2017,Incidence,model,5442.65018756442
Uganda,Male,25-29 years,2017,Incidence,model,3867.146122808
Uganda,Male,30-34 years,2017,Incidence,model,2509.750455085
Uganda,Male,35-39 years,2017,Incidence,model,1619.28267953413
Uganda,Male,40-44 years,2017,Incidence,model,902.928583894369
Uganda,Male,45-49 years,2017,Incidence,model,252.628462766845
Uganda,Male,50-54 years,2017,Incidence,model,0
Uganda,Male,55-59 years,2017,Incidence,model,0
Uganda,Male,60-64 years,2017,Incidence,model,0
Uganda,Male,65-69 years,2017,Incidence,model,0
Uganda,Male,70-74 years,2017,Incidence,model,0
Uganda,Male,75-79 years,2017,Incidence,model,0
Uganda,Male,80-84 years,2017,Incidence,model,0
Uganda,Male,85-89 years,2017,Incidence,model,0
Uganda,Male,90-94 years,2017,Incidence,model,0
Uganda,Male,95+ years,2017,Incidence,model,0
