location,year,sex,age,Nx
Uganda,1992,Male,48,38692.24254499742
Uganda,1992,Male,49,36192.553045861794
Uganda,1992,Male,50,34420.927734685065
Uganda,1992,Male,51,33360.06297676241
Uganda,1992,Male,52,32367.160316923935
Uganda,1992,Male,53,31473.178249925764
Uganda,1992,Male,54,30827.002941348834
Uganda,1992,Male,55,30233.830020698613
Uganda,1992,Male,56,29675.70053097544
Uganda,1992,Male,57,29185.508418628786
Uganda,1992,Male,58,28719.27332655696
Uganda,1992,Male,59,28210.999311215004
Uganda,1992,Male,60,27596.464754574015
Uganda,1992,Male,61,26860.500499000682
Uganda,1992,Male,62,26002.919636937713
Uganda,1992,Male,63,25032.857282296183
Uganda,1992,Male,64,23966.438399785944
Uganda,1992,Male,65,22824.17764504195
Uganda,1992,Male,66,21639.17846893905
Uganda,1992,Male,67,20439.4289386182
Uganda,1992,Male,68,19224.777673767472
Uganda,1992,Male,69,18006.454242421376
Uganda,1992,Male,70,16800.128707131866
Uganda,1992,Male,71,15617.157011755564
Uganda,1992,Male,72,14458.694448443723
Uganda,1992,Male,73,13323.308448595348
Uganda,1992,Male,74,12208.945264100732
Uganda,1992,Male,75,11115.652628365431
Uganda,1992,Male,76,10051.413606776305
Uganda,1992,Male,77,9022.100946758788
Uganda,1992,Male,78,8032.392545182056
Uganda,1992,Male,79,7086.553991044096
Uganda,1992,Male,80,6188.770007886727
Uganda,1992,Male,81,5342.021802978858
Uganda,1992,Male,82,4544.143345823438
Uganda,1992,Male,83,3796.6379906389475
Uganda,1992,Male,84,3117.3537348244035
Uganda,1992,Male,85,2515.090942976421
Uganda,1992,Male,86,1993.4817070801096
Uganda,1992,Male,87,1549.4944085119098
Uganda,1992,Male,88,1178.7279721025927
Uganda,1992,Male,89,877.161221213173
Uganda,1992,Male,90,637.8455067281467
Uganda,1992,Male,91,453.21288410116387
Uganda,1992,Male,92,315.7335809054791
Uganda,1992,Male,93,215.23015621912532
Uganda,1992,Male,94,141.86699461188888
Uganda,1992,Male,95,90.01014158069746
Uganda,1992,Male,96,55.13067685390826
Uganda,1992,Male,97,32.796822037494685
Uganda,1992,Male,98,18.146081253282695
Uganda,1992,Male,99,7.9504892202333215
Uganda,1992,Male,100,6.00553952963676
Uganda,1993,Female,0,453949.138364342
Uganda,1993,Female,1,418814.7019216854
Uganda,1993,Female,2,393924.90262134
Uganda,1993,Female,3,375838.91729931
Uganda,1993,Female,4,358873.9460311575
Uganda,1993,Female,5,343673.4788675239
Uganda,1993,Female,6,328832.0333963194
Uganda,1993,Female,7,312666.7502428601
Uganda,1993,Female,8,296257.84346902225
Uganda,1993,Female,9,281503.7215830517
Uganda,1993,Female,10,269953.14609920396
Uganda,1993,Female,11,259844.89924732666
Uganda,1993,Female,12,249657.30180982788
Uganda,1993,Female,13,241341.56442722745
Uganda,1993,Female,14,234257.10874044153
Uganda,1993,Female,15,227244.31925282223
Uganda,1993,Female,16,220758.11081253795
Uganda,1993,Female,17,215095.42554596177
Uganda,1993,Female,18,208904.4611146294
Uganda,1993,Female,19,202662.51694072408
Uganda,1993,Female,20,197161.15460918282
Uganda,1993,Female,21,191983.47917895112
Uganda,1993,Female,22,186129.98867112468
Uganda,1993,Female,23,178957.78002983474
Uganda,1993,Female,24,171549.5383247976
Uganda,1993,Female,25,164712.4564459608
Uganda,1993,Female,26,157069.01183802236
